Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.538417398929596, 0.845584511756897, 8.477370272430562e-08]","[0.6069046854972839, 0.7896188497543335, -0.0722256451845169]","[0.6033178567886353, 0.6992924213409424, -0.10842163115739822]","[0.5333132743835449, 0.6314942836761475, -0.1416827142238617]","[0.4591176509857178, 0.589074432849884, -0.1712265908718109]","[0.5875804424285889, 0.5235320329666138, -0.022057699039578438]","[0.5836312770843506, 0.4104752540588379, -0.06767723709344864]","[0.5598869919776917, 0.35097450017929077, -0.10163035988807678]","[0.5271546840667725, 0.33781933784484863, -0.12011338025331497]","[0.507759153842926, 0.5291261076927185, -0.011864759027957916]","[0.4485015571117401, 0.4443002939224243, -0.06288629025220871]","[0.437402606010437, 0.522610604763031, -0.08092933148145676]","[0.4574353098869324, 0.5786390900611877, -0.08021312952041626]","[0.4472213685512543, 0.5601394772529602, -0.014924246817827225]","[0.3900165557861328, 0.4877399802207947, -0.07100678980350494]","[0.3997683525085449, 0.5552750825881958, -0.0760030448436737]","[0.42512720823287964, 0.609291672706604, -0.06384802609682083]","[0.4030207097530365, 0.6103848814964294, -0.025324981659650803]","[0.3608165681362152, 0.5376545190811157, -0.06534180790185928]","[0.3731606602668762, 0.5745007991790771, -0.0670352429151535]","[0.403301477432251, 0.6192448139190674, -0.0580022819340229]"
R,"[0.49813365936279297, 0.7937639355659485, -6.928269158379408e-07]","[0.415041446685791, 0.7490870952606201, -0.031678032130002975]","[0.3594195246696472, 0.6700341701507568, -0.06112200394272804]","[0.3368133306503296, 0.6011121273040771, -0.09956308454275131]","[0.36708036065101624, 0.5459533929824829, -0.1371525079011917]","[0.4449431598186493, 0.534131646156311, -0.0016919494373723865]","[0.4541817903518677, 0.41893109679222107, -0.051849618554115295]","[0.4269115924835205, 0.36244434118270874, -0.08739198744297028]","[0.40811699628829956, 0.3247237205505371, -0.11085016280412674]","[0.4829685091972351, 0.5479476451873779, -0.020331665873527527]","[0.4817780554294586, 0.42253851890563965, -0.0899568721652031]","[0.4159543514251709, 0.48074331879615784, -0.11996505409479141]","[0.3966178894042969, 0.5350898504257202, -0.12481331080198288]","[0.5213507413864136, 0.5696334838867188, -0.048343051224946976]","[0.5215585231781006, 0.4566028118133545, -0.11876974999904633]","[0.45157384872436523, 0.5136077404022217, -0.128707617521286]","[0.427950918674469, 0.5764769911766052, -0.11750277876853943]","[0.561607301235199, 0.6031708717346191, -0.0795639380812645]","[0.53582364320755, 0.5181035995483398, -0.12862814962863922]","[0.4798178970813751, 0.5501161813735962, -0.13442844152450562]","[0.46050021052360535, 0.6017002463340759, -0.12872986495494843]"
R,"[0.5167500376701355, 0.8107482194900513, -3.3226044138245925e-07]","[0.4191456437110901, 0.7503212690353394, -0.01121522206813097]","[0.37424659729003906, 0.6842488050460815, -0.03877120465040207]","[0.35653284192085266, 0.6345117688179016, -0.08517607301473618]","[0.37589311599731445, 0.58155357837677, -0.1358530968427658]","[0.45419085025787354, 0.5529957413673401, 0.030145427212119102]","[0.45830219984054565, 0.4472087323665619, -0.018140029162168503]","[0.43558430671691895, 0.38066866993904114, -0.06091735139489174]","[0.41880643367767334, 0.3369796574115753, -0.09321974217891693]","[0.4910532832145691, 0.572477400302887, -0.013489728793501854]","[0.4813453257083893, 0.4573754072189331, -0.09715398401021957]","[0.42672497034072876, 0.5102929472923279, -0.14954537153244019]","[0.4081381559371948, 0.5682752132415771, -0.16896922886371613]","[0.5281833410263062, 0.5954998731613159, -0.06670522689819336]","[0.5149624347686768, 0.49989524483680725, -0.14822089672088623]","[0.4603537619113922, 0.5410274863243103, -0.18389485776424408]","[0.4374939203262329, 0.5965306758880615, -0.19171033799648285]","[0.5641792416572571, 0.6222406029701233, -0.12188977748155594]","[0.5372158288955688, 0.5503197312355042, -0.1804349571466446]","[0.49184513092041016, 0.5801988840103149, -0.20141500234603882]","[0.47552114725112915, 0.6315465569496155, -0.20968109369277954]"
R,"[0.5128486752510071, 0.7888123989105225, -3.36995924499206e-07]","[0.4396337866783142, 0.7525454759597778, -0.03478177636861801]","[0.39415067434310913, 0.6779735684394836, -0.06505513936281204]","[0.3768048882484436, 0.6176578998565674, -0.10102281719446182]","[0.40984630584716797, 0.581151008605957, -0.13349515199661255]","[0.46182993054389954, 0.536431074142456, -0.00912876334041357]","[0.4823085069656372, 0.42928045988082886, -0.06018015742301941]","[0.4597523808479309, 0.3738892376422882, -0.08959315717220306]","[0.4414418339729309, 0.34843140840530396, -0.10393188148736954]","[0.5035843849182129, 0.5510329008102417, -0.017892075702548027]","[0.5035802125930786, 0.45386675000190735, -0.07416979223489761]","[0.44785022735595703, 0.5155366659164429, -0.08230124413967133]","[0.4365576207637787, 0.5611501932144165, -0.07143367826938629]","[0.5448476076126099, 0.576823353767395, -0.03662491589784622]","[0.5493557453155518, 0.48348766565322876, -0.08956197649240494]","[0.4878692924976349, 0.5387932062149048, -0.07694557309150696]","[0.46655064821243286, 0.5887762904167175, -0.05238373950123787]","[0.5801746845245361, 0.6158321499824524, -0.05995285138487816]","[0.5665854215621948, 0.5458804965019226, -0.09481462836265564]","[0.5155121684074402, 0.573183000087738, -0.08691809326410294]","[0.4957318603992462, 0.6123351454734802, -0.0709758922457695]"
L,"[0.5196657776832581, 0.7959493398666382, 2.2680052325085853e-07]","[0.5977625250816345, 0.7522019147872925, -0.026089150458574295]","[0.6393987536430359, 0.670651912689209, -0.05388300120830536]","[0.6660289764404297, 0.6050207614898682, -0.08841099590063095]","[0.6275072693824768, 0.563042163848877, -0.12490711361169815]","[0.5767393112182617, 0.5162972807884216, -0.030488286167383194]","[0.5511706471443176, 0.39241543412208557, -0.06835401803255081]","[0.5767884254455566, 0.3447120487689972, -0.0960761234164238]","[0.601019024848938, 0.31514519453048706, -0.1165354922413826]","[0.5309130549430847, 0.5368476510047913, -0.04926156625151634]","[0.5246387720108032, 0.4283004403114319, -0.1093243956565857]","[0.580165684223175, 0.488273561000824, -0.137693390250206]","[0.6114746332168579, 0.5493325591087341, -0.14627870917320251]","[0.49232274293899536, 0.5721427798271179, -0.07170551270246506]","[0.48099955916404724, 0.46884921193122864, -0.13166363537311554]","[0.5495423078536987, 0.5230600833892822, -0.14608950912952423]","[0.5846967101097107, 0.5821958780288696, -0.14261126518249512]","[0.4544537365436554, 0.6158366203308105, -0.09634482115507126]","[0.4556560814380646, 0.5314613580703735, -0.14297904074192047]","[0.5083808898925781, 0.5586320161819458, -0.15455465018749237]","[0.5418767929077148, 0.6013464331626892, -0.15524742007255554]"
L,"[0.4870864152908325, 0.7945907115936279, 5.386790462580393e-07]","[0.575657844543457, 0.7467328906059265, -0.005994447041302919]","[0.6212818026542664, 0.6738681793212891, -0.024726077914237976]","[0.6552028656005859, 0.6125072836875916, -0.05295966938138008]","[0.6240862607955933, 0.5642938613891602, -0.08446203172206879]","[0.5522781014442444, 0.5479798913002014, -0.015250829048454762]","[0.5281712412834167, 0.4242321252822876, -0.04948863387107849]","[0.559269905090332, 0.37375161051750183, -0.07304996997117996]","[0.58564293384552, 0.33615583181381226, -0.08848047256469727]","[0.5128782987594604, 0.5570444464683533, -0.039284247905015945]","[0.5177388787269592, 0.4434150457382202, -0.08824463188648224]","[0.5759493112564087, 0.49713602662086487, -0.10475745797157288]","[0.5997344851493835, 0.5544121861457825, -0.10356844216585159]","[0.4791434705257416, 0.5839256644248962, -0.06562922894954681]","[0.4830942153930664, 0.47636523842811584, -0.1154547780752182]","[0.5494161248207092, 0.5289553999900818, -0.11807430535554886]","[0.573958694934845, 0.5829257369041443, -0.10483896732330322]","[0.4484572410583496, 0.6209397315979004, -0.09279025346040726]","[0.465041846036911, 0.5344856977462769, -0.1335262805223465]","[0.5202880501747131, 0.5606590509414673, -0.13748210668563843]","[0.5469896793365479, 0.6032336950302124, -0.1299876570701599]"
R,"[0.47372525930404663, 0.8561043739318848, 1.9005238982572337e-07]","[0.40544751286506653, 0.791765034198761, -0.09132566303014755]","[0.40828412771224976, 0.6962692737579346, -0.13180257380008698]","[0.4604533910751343, 0.623022735118866, -0.1654076874256134]","[0.5300312638282776, 0.568790078163147, -0.19585742056369781]","[0.42831534147262573, 0.5332656502723694, -0.040199797600507736]","[0.4322208762168884, 0.4229412078857422, -0.08146557956933975]","[0.45258235931396484, 0.3558911681175232, -0.11870943009853363]","[0.4748779535293579, 0.32046905159950256, -0.14798903465270996]","[0.5062981843948364, 0.5539791584014893, -0.025359436869621277]","[0.5671088695526123, 0.4410889148712158, -0.09647670388221741]","[0.5667309165000916, 0.4971505105495453, -0.15066324174404144]","[0.548547089099884, 0.5656326413154602, -0.17356370389461517]","[0.5659403800964355, 0.5906550288200378, -0.020414065569639206]","[0.6221007108688354, 0.49103614687919617, -0.0912245586514473]","[0.6186394095420837, 0.5339062809944153, -0.13472433388233185]","[0.5926545262336731, 0.5992400646209717, -0.14907337725162506]","[0.6104322075843811, 0.6390334367752075, -0.021978160366415977]","[0.6406329870223999, 0.5593324899673462, -0.08249531686306]","[0.636710524559021, 0.571617066860199, -0.11640597879886627]","[0.6081429123878479, 0.6101210713386536, -0.1316440850496292]"
R,"[0.4443371295928955, 0.8368575572967529, -1.4707299555993814e-07]","[0.3711150288581848, 0.7767773866653442, -0.05564047396183014]","[0.353140264749527, 0.6748235821723938, -0.08079098165035248]","[0.40448877215385437, 0.6018055081367493, -0.10404207557439804]","[0.4742632210254669, 0.5565525889396667, -0.12433522939682007]","[0.39025917649269104, 0.5334177613258362, -0.021880770102143288]","[0.3918587863445282, 0.4251231551170349, -0.05128958076238632]","[0.4058963358402252, 0.36652225255966187, -0.07696923613548279]","[0.4219707250595093, 0.32538264989852905, -0.09891369938850403]","[0.45987340807914734, 0.5438662171363831, -0.019491087645292282]","[0.5095832943916321, 0.4381806254386902, -0.06867828220129013]","[0.5055262446403503, 0.49427205324172974, -0.10127051919698715]","[0.4909958839416504, 0.5466590523719788, -0.11494757980108261]","[0.5164740085601807, 0.5728857517242432, -0.023809438571333885]","[0.5663084983825684, 0.47777053713798523, -0.07446867227554321]","[0.5518767833709717, 0.523707389831543, -0.09498578310012817]","[0.5249980688095093, 0.5767982602119446, -0.09923387318849564]","[0.5626852512359619, 0.6156319975852966, -0.03245072439312935]","[0.5933336019515991, 0.5417352914810181, -0.07529308646917343]","[0.5799240469932556, 0.5626943111419678, -0.09065431356430054]","[0.550990641117096, 0.6036254167556763, -0.0956801101565361]"
R,"[0.4862568974494934, 0.7818596363067627, -6.131562457767359e-08]","[0.41481342911720276, 0.7503146529197693, -0.04264697805047035]","[0.37054625153541565, 0.6765567064285278, -0.07465861737728119]","[0.3578392565250397, 0.6189468502998352, -0.11045031249523163]","[0.3934410810470581, 0.5761716365814209, -0.14514613151550293]","[0.43515557050704956, 0.542934238910675, -0.015684597194194794]","[0.4498572051525116, 0.441794753074646, -0.06370671838521957]","[0.433227002620697, 0.3796708583831787, -0.09635432064533234]","[0.4193688631057739, 0.3408806324005127, -0.11703184992074966]","[0.4798230528831482, 0.556837797164917, -0.025037424638867378]","[0.4843202233314514, 0.45651739835739136, -0.09004805237054825]","[0.43319565057754517, 0.5090023279190063, -0.11379214376211166]","[0.41252344846725464, 0.5575696229934692, -0.11369442194700241]","[0.5199248194694519, 0.581804096698761, -0.0439458042383194]","[0.5284494161605835, 0.48612797260284424, -0.10398489981889725]","[0.4724535644054413, 0.5328894853591919, -0.1080150380730629]","[0.4478681981563568, 0.5815687775611877, -0.09481912851333618]","[0.555343508720398, 0.6190344095230103, -0.06731238961219788]","[0.542132556438446, 0.547664225101471, -0.11038698256015778]","[0.49718108773231506, 0.5741327404975891, -0.11399901658296585]","[0.47778797149658203, 0.6134940385818481, -0.10712043941020966]"
L,"[0.5532845854759216, 0.7601370811462402, 5.747467071159917e-07]","[0.5891355872154236, 0.7193695306777954, -0.13649016618728638]","[0.5663737654685974, 0.6418879628181458, -0.19292637705802917]","[0.5051221251487732, 0.5903835892677307, -0.2318851202726364]","[0.44041621685028076, 0.5374369025230408, -0.2637883424758911]","[0.5857592225074768, 0.5081080794334412, -0.060236409306526184]","[0.5797916054725647, 0.418606698513031, -0.11733149737119675]","[0.5509889721870422, 0.36727067828178406, -0.1607431322336197]","[0.5177698731422424, 0.3507044315338135, -0.1833956241607666]","[0.5238947868347168, 0.5228709578514099, -0.019617313519120216]","[0.4578176438808441, 0.4509693384170532, -0.09959370642900467]","[0.42957204580307007, 0.5083121657371521, -0.14688216149806976]","[0.4314799904823303, 0.5614049434661865, -0.15695831179618835]","[0.46999549865722656, 0.5429144501686096, 0.0016274922527372837]","[0.4167976975440979, 0.4815516173839569, -0.0871572494506836]","[0.4048393666744232, 0.5302282571792603, -0.13268840312957764]","[0.41356557607650757, 0.5771722793579102, -0.13669778406620026]","[0.4341222047805786, 0.5665349960327148, 0.012570944614708424]","[0.3821510374546051, 0.5166866183280945, -0.054564304649829865]","[0.37338900566101074, 0.5385178923606873, -0.08844929933547974]","[0.3858426809310913, 0.5695553421974182, -0.09698455780744553]"
R,"[0.5314083099365234, 0.7954596281051636, -6.572570327989524e-07]","[0.4554296135902405, 0.7467150688171387, -0.023154152557253838]","[0.4031931459903717, 0.6671245098114014, -0.04576069861650467]","[0.3696938753128052, 0.6049569845199585, -0.07680634409189224]","[0.38695958256721497, 0.5579477548599243, -0.10510559380054474]","[0.47794532775878906, 0.5433254241943359, 0.0014587420737370849]","[0.49792447686195374, 0.4298159182071686, -0.04945085197687149]","[0.465861052274704, 0.3749459981918335, -0.08264459669589996]","[0.4400412440299988, 0.3390214741230011, -0.10119662433862686]","[0.5074797868728638, 0.5562301874160767, -0.013952291570603848]","[0.49557599425315857, 0.438729465007782, -0.07865332812070847]","[0.4268055558204651, 0.48807862401008606, -0.0988440290093422]","[0.41087499260902405, 0.5399141311645508, -0.09612702578306198]","[0.5385574698448181, 0.5746922492980957, -0.03810913488268852]","[0.526219367980957, 0.46408191323280334, -0.0997481644153595]","[0.4571465849876404, 0.5144281983375549, -0.0970633402466774]","[0.4399147927761078, 0.5719623565673828, -0.07714950293302536]","[0.5716976523399353, 0.6032900810241699, -0.06531298160552979]","[0.5411644577980042, 0.5224279165267944, -0.1025153324007988]","[0.48696279525756836, 0.5500330328941345, -0.09788691997528076]","[0.4743516147136688, 0.5977078080177307, -0.08436568826436996]"
R,"[0.41950005292892456, 0.8571176528930664, 5.814643344592696e-08]","[0.3527113199234009, 0.7851536273956299, -0.08447083830833435]","[0.35473716259002686, 0.6816773414611816, -0.11999595165252686]","[0.41769325733184814, 0.6087565422058105, -0.14940407872200012]","[0.48965805768966675, 0.5541512370109558, -0.1752822995185852]","[0.374755859375, 0.5261263251304626, -0.04281177371740341]","[0.37955960631370544, 0.40555840730667114, -0.08450111001729965]","[0.4036821722984314, 0.34734323620796204, -0.12059218436479568]","[0.43114686012268066, 0.3164495527744293, -0.14783546328544617]","[0.45425719022750854, 0.5454452633857727, -0.030617564916610718]","[0.5208984613418579, 0.42570436000823975, -0.1025148406624794]","[0.5280690789222717, 0.47895199060440063, -0.15852174162864685]","[0.5135622024536133, 0.5506348013877869, -0.1824062317609787]","[0.5141488313674927, 0.582336962223053, -0.02691768668591976]","[0.5726972222328186, 0.479464590549469, -0.09875369071960449]","[0.5784617066383362, 0.5214994549751282, -0.14549098908901215]","[0.5589119791984558, 0.5887954235076904, -0.1615215688943863]","[0.5572783946990967, 0.6298719048500061, -0.028596069663763046]","[0.5899409651756287, 0.5514875054359436, -0.08669320493936539]","[0.5957362055778503, 0.562278151512146, -0.12035299837589264]","[0.5773462057113647, 0.6010013818740845, -0.1354396939277649]"
