Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.6146780848503113, 0.6142283082008362, -1.6660476376273436e-07]","[0.6192830801010132, 0.5098106861114502, 0.026861095800995827]","[0.5541249513626099, 0.45462170243263245, 0.04534471780061722]","[0.4901496469974518, 0.4517873525619507, 0.05989404767751694]","[0.44238168001174927, 0.4783952832221985, 0.06876083463430405]","[0.48772335052490234, 0.4190284013748169, 0.026744630187749863]","[0.38253355026245117, 0.41966512799263, 0.04556984826922417]","[0.3231898248195648, 0.4295675456523895, 0.05745387077331543]","[0.2779369056224823, 0.4288254976272583, 0.06416832655668259]","[0.44626644253730774, 0.4571327567100525, 0.018149057403206825]","[0.3416598439216614, 0.4761355221271515, 0.03927742317318916]","[0.2788175046443939, 0.4856052100658417, 0.04355115815997124]","[0.22673970460891724, 0.48367995023727417, 0.0454227440059185]","[0.4268815815448761, 0.5138289928436279, 0.014771574176847935]","[0.3926866054534912, 0.5522605180740356, 0.027729375287890434]","[0.43732571601867676, 0.5816956162452698, 0.02052312344312668]","[0.47113555669784546, 0.5860983729362488, 0.016388149932026863]","[0.41217273473739624, 0.57868492603302, 0.014914294704794884]","[0.40364858508110046, 0.6095722913742065, 0.019396908581256866]","[0.44321131706237793, 0.6275918483734131, 0.02111038751900196]","[0.4780772626399994, 0.6299115419387817, 0.02578461728990078]"
R,"[0.5812558531761169, 0.6654236316680908, -4.917620799460565e-07]","[0.5955306887626648, 0.5404943227767944, 0.06266137212514877]","[0.5311623811721802, 0.46335625648498535, 0.11169794946908951]","[0.4579266309738159, 0.4382963478565216, 0.15080399811267853]","[0.3947629928588867, 0.4480862617492676, 0.18386563658714294]","[0.4546310305595398, 0.39066341519355774, 0.10003650188446045]","[0.3532739579677582, 0.3753032088279724, 0.16307365894317627]","[0.30417490005493164, 0.3860509991645813, 0.20038791000843048]","[0.2622528076171875, 0.3860360085964203, 0.220661923289299]","[0.4046713411808014, 0.44036561250686646, 0.08469565212726593]","[0.2975488305091858, 0.43691486120224, 0.1425706297159195]","[0.2383650541305542, 0.44803547859191895, 0.15359686315059662]","[0.19819359481334686, 0.44931256771087646, 0.1528754085302353]","[0.36974549293518066, 0.5114538669586182, 0.07636237889528275]","[0.3037642538547516, 0.5105006098747253, 0.11334402114152908]","[0.3014221787452698, 0.5236284732818604, 0.09803527593612671]","[0.3061895966529846, 0.5276800990104675, 0.08047974109649658]","[0.34054461121559143, 0.5879537463188171, 0.07545040547847748]","[0.3204056918621063, 0.6010239720344543, 0.10191663354635239]","[0.35106611251831055, 0.6178194880485535, 0.10461284965276718]","[0.38235604763031006, 0.6308873295783997, 0.1034400537610054]"
L,"[0.34494549036026, 0.6310958862304688, 8.508428663844825e-07]","[0.3961107134819031, 0.5288015007972717, 0.09202181547880173]","[0.4763280153274536, 0.4896855652332306, 0.09337882697582245]","[0.5503346920013428, 0.49028897285461426, 0.08101420849561691]","[0.6115917563438416, 0.5056815147399902, 0.06483032554388046]","[0.500587522983551, 0.4097457528114319, -0.020803840830922127]","[0.6424956321716309, 0.404782772064209, -0.009236897341907024]","[0.7125396728515625, 0.403018057346344, 0.004999908152967691]","[0.7697160243988037, 0.396487832069397, 0.012220382690429688]","[0.5249043703079224, 0.4627489745616913, -0.0685695931315422]","[0.6770501732826233, 0.4515928030014038, -0.049212198704481125]","[0.7620595693588257, 0.4528270661830902, -0.03539135307073593]","[0.8289691209793091, 0.44529107213020325, -0.03620832785964012]","[0.5398303866386414, 0.5258488655090332, -0.09755036979913712]","[0.6287482380867004, 0.5728862285614014, -0.03407846391201019]","[0.5745142102241516, 0.5962569713592529, 0.011794318445026875]","[0.5291131734848022, 0.598183274269104, 0.0208002720028162]","[0.5515592098236084, 0.5908599495887756, -0.12157890945672989]","[0.5899273753166199, 0.6291564106941223, -0.05074049159884453]","[0.5430583953857422, 0.6411518454551697, -0.00471669714897871]","[0.5059178471565247, 0.6338562965393066, 0.013239552266895771]"
R,"[0.5922810435295105, 0.5653598308563232, -5.122049451244948e-09]","[0.5834081768989563, 0.485213041305542, 0.01344316452741623]","[0.5243145823478699, 0.43421080708503723, 0.008428153581917286]","[0.4491412043571472, 0.4226076006889343, 0.003311383305117488]","[0.38983070850372314, 0.43507394194602966, -0.006077374331653118]","[0.48824816942214966, 0.39323925971984863, -0.0481874980032444]","[0.37543028593063354, 0.3981967270374298, -0.04941212013363838]","[0.3121620714664459, 0.41201329231262207, -0.04265166074037552]","[0.2661336064338684, 0.4202767014503479, -0.041482266038656235]","[0.45805007219314575, 0.4347878098487854, -0.058989137411117554]","[0.33794987201690674, 0.43372249603271484, -0.0777885764837265]","[0.2671700119972229, 0.4363937973976135, -0.08771154284477234]","[0.217465341091156, 0.43775829672813416, -0.09756407141685486]","[0.43583083152770996, 0.49322783946990967, -0.05941310152411461]","[0.3586563169956207, 0.5075676441192627, -0.06217879801988602]","[0.37418097257614136, 0.5231496691703796, -0.04914975166320801]","[0.3964347243309021, 0.5254692435264587, -0.04399774968624115]","[0.42012497782707214, 0.5531913042068481, -0.05766017735004425]","[0.38878384232521057, 0.5672570466995239, -0.05548984184861183]","[0.41655829548835754, 0.5801025629043579, -0.040316272526979446]","[0.44458627700805664, 0.5832101702690125, -0.03072916902601719]"
L,"[0.36036157608032227, 0.6561793088912964, 1.5487598830077332e-06]","[0.40176594257354736, 0.5661510229110718, 0.019508302211761475]","[0.4861118197441101, 0.5126835107803345, -0.017378097400069237]","[0.5637586116790771, 0.49590519070625305, -0.05680331215262413]","[0.6147974133491516, 0.49112239480018616, -0.09182713180780411]","[0.47096627950668335, 0.4192343056201935, -0.11429433524608612]","[0.5987435579299927, 0.39776498079299927, -0.16462327539920807]","[0.6729061603546143, 0.38073301315307617, -0.18665209412574768]","[0.7331007122993469, 0.3630979657173157, -0.20246762037277222]","[0.46398302912712097, 0.4603843688964844, -0.15077708661556244]","[0.6235557794570923, 0.43786516785621643, -0.2297888696193695]","[0.7201934456825256, 0.42198923230171204, -0.2555340826511383]","[0.7938870787620544, 0.4074360132217407, -0.2716596722602844]","[0.4582008421421051, 0.5196272134780884, -0.17317746579647064]","[0.6120610237121582, 0.5639733076095581, -0.20481546223163605]","[0.5742883682250977, 0.5903205871582031, -0.15028028190135956]","[0.5274640917778015, 0.5882470607757568, -0.11109142750501633]","[0.457538366317749, 0.5859062075614929, -0.19592666625976562]","[0.5734705328941345, 0.6210145950317383, -0.19533711671829224]","[0.5451571345329285, 0.63801509141922, -0.14740018546581268]","[0.502513587474823, 0.6263079643249512, -0.11250416934490204]"
L,"[0.3977919816970825, 0.6891576647758484, 1.9287814012614035e-08]","[0.45184189081192017, 0.5392872095108032, 0.13419391214847565]","[0.5348029136657715, 0.48772457242012024, 0.18915647268295288]","[0.5948663353919983, 0.47348904609680176, 0.22616486251354218]","[0.6628802418708801, 0.4703848958015442, 0.25557634234428406]","[0.584994375705719, 0.4095420837402344, 0.10028035193681717]","[0.7003940939903259, 0.3946579694747925, 0.18726679682731628]","[0.7526973485946655, 0.39380738139152527, 0.24737435579299927]","[0.8012003898620605, 0.39063915610313416, 0.28550636768341064]","[0.6157107353210449, 0.47437554597854614, 0.06165236607193947]","[0.7311218976974487, 0.4548141360282898, 0.1761918067932129]","[0.795060932636261, 0.4510342478752136, 0.22652608156204224]","[0.848699152469635, 0.44130003452301025, 0.24122747778892517]","[0.6345298290252686, 0.5493480563163757, 0.037421394139528275]","[0.6567836403846741, 0.5550492405891418, 0.15874935686588287]","[0.5764306783676147, 0.5894603729248047, 0.15638640522956848]","[0.5299661755561829, 0.6124455332756042, 0.12144286185503006]","[0.6669719219207764, 0.6157459020614624, 0.02416788786649704]","[0.6406891942024231, 0.6231401562690735, 0.11970461159944534]","[0.5811022520065308, 0.6368270516395569, 0.1190866008400917]","[0.5435569286346436, 0.6459340453147888, 0.09506246447563171]"
R,"[0.6405306458473206, 0.6653600335121155, -4.258937451595557e-07]","[0.6095989346504211, 0.5624913573265076, 0.009227549657225609]","[0.5162873268127441, 0.4895349144935608, -0.005317430943250656]","[0.40897566080093384, 0.4789489805698395, -0.02416856214404106]","[0.33603107929229736, 0.4896133244037628, -0.050050076097249985]","[0.49347472190856934, 0.415315717458725, -0.04417990893125534]","[0.3487524688243866, 0.38548943400382996, -0.0639554038643837]","[0.26428934931755066, 0.37979602813720703, -0.07400687783956528]","[0.201549232006073, 0.3653765916824341, -0.0834532380104065]","[0.4935847818851471, 0.45760616660118103, -0.06730466336011887]","[0.3169260323047638, 0.4417933225631714, -0.08169303834438324]","[0.22876763343811035, 0.4346903860569, -0.08729445934295654]","[0.1634768843650818, 0.417599081993103, -0.09704674035310745]","[0.48810726404190063, 0.5159401297569275, -0.08572901040315628]","[0.34203195571899414, 0.559262216091156, -0.09447109699249268]","[0.38090798258781433, 0.5974159836769104, -0.08464638143777847]","[0.4306536912918091, 0.5998278856277466, -0.08231794089078903]","[0.48210012912750244, 0.5761265754699707, -0.10351832956075668]","[0.3853888213634491, 0.6199882626533508, -0.11263193190097809]","[0.4208509922027588, 0.644643247127533, -0.10046152770519257]","[0.46343693137168884, 0.6382596492767334, -0.09250890463590622]"
L,"[0.3351036310195923, 0.6510633230209351, 9.998294672186603e-07]","[0.3687506914138794, 0.5329488515853882, 0.02582039311528206]","[0.46230605244636536, 0.4889644980430603, 0.016037441790103912]","[0.5559172034263611, 0.5085873007774353, 0.0015615224838256836]","[0.6167585253715515, 0.5519865155220032, -0.011076770722866058]","[0.49114999175071716, 0.41174691915512085, -0.04258862882852554]","[0.64717036485672, 0.4038246273994446, -0.05683670938014984]","[0.724994957447052, 0.40111812949180603, -0.05817747861146927]","[0.7910481691360474, 0.392961710691452, -0.05822378396987915]","[0.5270424485206604, 0.4578257203102112, -0.06573868542909622]","[0.688163161277771, 0.45629459619522095, -0.07633482664823532]","[0.7835050225257874, 0.45425647497177124, -0.07814010232686996]","[0.856479287147522, 0.44631820917129517, -0.08232239633798599]","[0.5508435964584351, 0.5195357799530029, -0.08037359267473221]","[0.6372867822647095, 0.5849540829658508, -0.06873077899217606]","[0.5924617052078247, 0.6092888116836548, -0.04038308933377266]","[0.548291027545929, 0.6094335317611694, -0.024492261931300163]","[0.5637935400009155, 0.5848349332809448, -0.09515244513750076]","[0.607704758644104, 0.6359074711799622, -0.06870079785585403]","[0.5643579363822937, 0.6516128182411194, -0.03738890215754509]","[0.5267339944839478, 0.6467772722244263, -0.017437471076846123]"
R,"[0.6259742379188538, 0.641803503036499, -3.165385180636804e-07]","[0.5920416116714478, 0.5479889512062073, 0.020709645003080368]","[0.5082035064697266, 0.49560338258743286, 0.010816067457199097]","[0.4152500629425049, 0.49653828144073486, -0.005301184020936489]","[0.3510414958000183, 0.5068808197975159, -0.02734452299773693]","[0.4881633520126343, 0.4237040579319, -0.023889048025012016]","[0.35753801465034485, 0.3968082070350647, -0.03255923092365265]","[0.28658196330070496, 0.39644649624824524, -0.03740539774298668]","[0.22992664575576782, 0.3864947557449341, -0.04293988272547722]","[0.48291558027267456, 0.45882800221443176, -0.046360503882169724]","[0.33259230852127075, 0.44830521941185, -0.051836054772138596]","[0.2548520267009735, 0.44293496012687683, -0.057803139090538025]","[0.19227537512779236, 0.42711758613586426, -0.06780035048723221]","[0.4762868285179138, 0.5122547149658203, -0.06250705569982529]","[0.37234848737716675, 0.5534244775772095, -0.058267608284950256]","[0.4109971821308136, 0.5840464234352112, -0.051532257348299026]","[0.45240819454193115, 0.5812495946884155, -0.05330682173371315]","[0.46749088168144226, 0.5665456056594849, -0.07683423906564713]","[0.4013935327529907, 0.6045074462890625, -0.07197891920804977]","[0.43814849853515625, 0.6240065097808838, -0.05908782780170441]","[0.4771672785282135, 0.6164822578430176, -0.05263872072100639]"
R,"[0.609875500202179, 0.6537297964096069, -1.1318756065747948e-07]","[0.5543864965438843, 0.5386969447135925, 0.11920703947544098]","[0.4794635772705078, 0.48645174503326416, 0.15370455384254456]","[0.41440531611442566, 0.4723677635192871, 0.1742907613515854]","[0.3464638590812683, 0.47269105911254883, 0.1881672590970993]","[0.4546094834804535, 0.42188870906829834, 0.034143805503845215]","[0.338262140750885, 0.4094475507736206, 0.10245420038700104]","[0.27105987071990967, 0.410873681306839, 0.15762516856193542]","[0.21748611330986023, 0.406451016664505, 0.18720628321170807]","[0.4387299716472626, 0.47336435317993164, -0.007742761168628931]","[0.3147205710411072, 0.44499605894088745, 0.06599891930818558]","[0.2349494844675064, 0.43782198429107666, 0.10952151566743851]","[0.16557198762893677, 0.417441725730896, 0.12283195555210114]","[0.4244012236595154, 0.5304205417633057, -0.02919108234345913]","[0.3574901819229126, 0.5497559905052185, 0.07148366421461105]","[0.4038815200328827, 0.598242998123169, 0.10916289687156677]","[0.4460926055908203, 0.6038570404052734, 0.10619549453258514]","[0.3999791145324707, 0.5823537111282349, -0.04222243279218674]","[0.3784446716308594, 0.6140094995498657, 0.04799579456448555]","[0.41808855533599854, 0.6394723653793335, 0.0828963965177536]","[0.459646999835968, 0.6447034478187561, 0.08805947005748749]"
R,"[0.6066233515739441, 0.6482232809066772, -2.808977512813726e-07]","[0.5893527269363403, 0.5232491493225098, 0.07377148419618607]","[0.5112507939338684, 0.466536283493042, 0.09416978061199188]","[0.43066075444221497, 0.4497714936733246, 0.10477466136217117]","[0.36234501004219055, 0.46769070625305176, 0.11007390171289444]","[0.4573954939842224, 0.41009196639060974, 0.014685297384858131]","[0.3105652928352356, 0.3881232738494873, 0.036385197192430496]","[0.22995266318321228, 0.38697245717048645, 0.06178748235106468]","[0.17170163989067078, 0.37807875871658325, 0.07687809318304062]","[0.4376770555973053, 0.45538175106048584, -0.013384023681282997]","[0.277127206325531, 0.44617220759391785, 0.009646443650126457]","[0.19376635551452637, 0.44362083077430725, 0.030484220013022423]","[0.129807710647583, 0.43404918909072876, 0.04034563899040222]","[0.41927510499954224, 0.5205195546150208, -0.02789376489818096]","[0.32522836327552795, 0.5468093752861023, 0.014892274513840675]","[0.36930200457572937, 0.5863577723503113, 0.046250175684690475]","[0.4146788716316223, 0.5910387635231018, 0.05903584510087967]","[0.40070271492004395, 0.5869206190109253, -0.036620549857616425]","[0.3581537902355194, 0.612248420715332, -0.0020897791255265474]","[0.4036521315574646, 0.6356536149978638, 0.02347010001540184]","[0.4466911554336548, 0.637728214263916, 0.039870135486125946]"
R,"[0.5706133246421814, 0.6320679187774658, -2.8165609933239466e-07]","[0.572609543800354, 0.5150254368782043, 0.07825978100299835]","[0.5111784934997559, 0.4589146375656128, 0.13487102091312408]","[0.4507889449596405, 0.4470561742782593, 0.17957572638988495]","[0.39599552750587463, 0.4651328921318054, 0.2199430614709854]","[0.4395516812801361, 0.410538911819458, 0.12912651896476746]","[0.34711503982543945, 0.40488681197166443, 0.1964338719844818]","[0.3016378879547119, 0.4136623442173004, 0.24268943071365356]","[0.2703951895236969, 0.41589272022247314, 0.2731865346431732]","[0.40313324332237244, 0.45883825421333313, 0.11297021061182022]","[0.3071771562099457, 0.4626043140888214, 0.18329323828220367]","[0.260555624961853, 0.4715913236141205, 0.214066281914711]","[0.22484655678272247, 0.47189807891845703, 0.23217664659023285]","[0.383237361907959, 0.5202402472496033, 0.10202295333147049]","[0.3405223786830902, 0.5417245626449585, 0.15588074922561646]","[0.3718613386154175, 0.5655105113983154, 0.1548176407814026]","[0.40040671825408936, 0.5687748193740845, 0.14999501407146454]","[0.365551620721817, 0.5846291780471802, 0.09834763407707214]","[0.3551403284072876, 0.595653772354126, 0.13911204040050507]","[0.3886457085609436, 0.608163595199585, 0.1463010460138321]","[0.41979363560676575, 0.6112616658210754, 0.1503314971923828]"
